textID,selected_text,sentiment,positive,negative,neutral
f02308d0aa,anyone know pc keeps restarting,neutral,0,0,1
8893a30da7,got ill send email lil bit lot say,neutral,0,0,1
26b7bd0e04,mothers day 45 minutes west coast time happy mothers day mothers,neutral,0,0,1
2c39950044,itll fun,positive,1,0,0
b523e997e6,best could,positive,1,0,0
91638a406f,really good,positive,1,0,0
822f5140fb,doubt,negative,0,1,0
4e5ea1304c,citibank thought gonna go grannys house,neutral,0,0,1
bb97edb997,bed night every onee,neutral,0,0,1
c2e8a656ae,heyy dude yuup thats really hows monday x,neutral,0,0,1
71e2b51b23,unfortunately stuck work,negative,0,1,0
c5bb53c3fb,psyching next daysoh,neutral,0,0,1
eb29aeedad,helped save runaway dog didnt want friend though,neutral,0,0,1
72f25a451b,take nap bedalii,neutral,0,0,1
3c687fb188,aaarrrgggghhh thing decribe feel rite,negative,0,1,0
3206a7d930,go next live chat,neutral,0,0,1
3e61dc8b4e,omj jonas best tv show ever,neutral,0,0,1
5bfad683d5,yummy,positive,1,0,0
7c3b508210,r giving people actually thought way found someone intriguing,neutral,0,0,1
f03e80aa5a,mope,negative,0,1,0
c0dfcf858d,slo,negative,0,1,0
731d3724af,wish go roots pinic,neutral,0,0,1
82c6010f74,morning bill,neutral,0,0,1
78e5a52d15,gonna go outside daddy gonna take ride new triumph,neutral,0,0,1
ff6d7db82a,soooo fun,positive,1,0,0
0460f2c05b,dont call mother cause partners crime kp,neutral,0,0,1
b6d46c7d43,watched final break final prison break episode great farewell prison break dearly missed,neutral,0,0,1
bc0f2cb758,bought tv tuner laptop deserve present,positive,1,0,0
090d6cee04,didnt see,neutral,0,0,1
afde99e7b8,havin fun,positive,1,0,0
c777057df0,missed jonaswebcast,neutral,0,0,1
89b7aeab92,yeayy another baby girl family,positive,1,0,0
0a763bb64c,weather much better,positive,1,0,0
4a2297819f,oh well get back lots pictures,neutral,0,0,1
573c308e82,appreciate,positive,1,0,0
ddbfe60ea3,ugh,negative,0,1,0
021e229b02,welcome new followers also,neutral,0,0,1
44a1d45fc3,must missed 940 sure ill make,neutral,0,0,1
adb03ad236,awwww bew wont summer,neutral,0,0,1
ef55b990e7,going,neutral,0,0,1
c8637c5426,come erock left bah,neutral,0,0,1
4d3047f7a1,last full day vacation,neutral,0,0,1
60dc974997,sucks,negative,0,1,0
593cdceed0,3rd nkotb contest canadians cant enter overseas fans bound tur,neutral,0,0,1
5d8d8206b6,downloaded music videos ipod,neutral,0,0,1
ed3f64b744,im hungry,negative,0,1,0
aa68c1eda3,blown,negative,0,1,0
8d1756a180,morning got coffee,neutral,0,0,1
f50ac21b6a,looking bright think sun put appearance guess lawn wants cutting,neutral,0,0,1
2632db8d87,thats upsetting sorry,negative,0,1,0
c6eea72783,hey mia go bed,neutral,0,0,1
4aa44f1b04,good miss eating tho,neutral,0,0,1
579f779ac0,pumped bummed time,neutral,0,0,1
32bb7b3961,forgot moved 100 eastmake 8 hours home,neutral,0,0,1
9d63309e7c,bummed,negative,0,1,0
3ba3765073,lie,negative,0,1,0
cff1d2d8b6,reskinned still figuring tweetsuite isnt updating,neutral,0,0,1
e4a4d3f0b1,two tweets go 2345 tweets,neutral,0,0,1
a4976198c4,gotta play wall first tho,neutral,0,0,1
8da6a35478,eyes hurt,negative,0,1,0
0872ed0f00,wwwyoutubecomwatchv9ftuv3xmrn0,neutral,0,0,1
6d09c8576b,ti89 died,negative,0,1,0
5813735154,unemployment line come,negative,0,1,0
09d0f8f088,wo,positive,1,0,0
2abb20e253,sorry,negative,0,1,0
7770608771,thank,positive,1,0,0
6ee1c4d4db,bad mood,negative,0,1,0
4ac01c9f90,broken,negative,0,1,0
f19f7d06bf,way home,neutral,0,0,1
bc0714fe25,time let people know whats happenning although often wonder bother hey itll soon christmas,neutral,0,0,1
bd0d46246a,poor boy,negative,0,1,0
1e4c936c2c,happy,positive,1,0,0
64be2c0d34,found morning,neutral,0,0,1
40780c6656,miss working,negative,0,1,0
566b75ccf1,damnit,negative,0,1,0
18bb683c37,thats great,positive,1,0,0
a691ab2555,going bed,neutral,0,0,1
0b9767228a,great,positive,1,0,0
e7db4f1553,bl muthafuckin ah win,neutral,0,0,1
74dfd381f2,ugh,negative,0,1,0
bdd13ffcd1,update ableton live,neutral,0,0,1
b1e13156a4,fantastic,positive,1,0,0
6682ed89b0,game,neutral,0,0,1
9376ee9179,im good,positive,1,0,0
3b752e9cd5,still got home ready go sleep,neutral,0,0,1
4c2d8a7e85,good thanks nice evening father thats cool thanks link btw,positive,1,0,0
c81f565d27,3 hours oh shorts weather know id usual hanging window neighbours,neutral,0,0,1
789668fb9f,may,positive,1,0,0
a278dc0fe8,im pub garden boiling hannah likey,neutral,0,0,1
15c19c81b0,happy mothers day,positive,1,0,0
c3e985f478,blog marked phishing site,negative,0,1,0
277d5a930c,goodnight,positive,1,0,0
0fab80d6b2,sorry,negative,0,1,0
478bab6370,ui arre going study,neutral,0,0,1
29e00d4b30,headaches,negative,0,1,0
b32e53af9e,love,positive,1,0,0
3e3d67efc2,playing amazing dog jack,positive,1,0,0
8db855e309,lucky,positive,1,0,0
6ff1f916b8,youve showing much love,positive,1,0,0
18dcc2b561,files got deleted,negative,0,1,0
60863476b7,looked great sick yesterday im sorry didnt really make effort say hi,neutral,0,0,1
de81efb359,dont worry,positive,1,0,0
f5f2e9de11,kno shoulda came,neutral,0,0,1
21e68a52a4,dont know get hair cut,neutral,0,0,1
0f18c42884,freezing,negative,0,1,0
3b5cf2bd1c,im cleaning closet ahhh,neutral,0,0,1
5396974205,welcome,positive,1,0,0
23013f9a40,love,positive,1,0,0
a479935bee,waiti thought 950 dont till 10 sigjeans,neutral,0,0,1
2093622bcd,favorite,positive,1,0,0
bf609ae43c,send good vibes,positive,1,0,0
144894307,topic missed motorcades secret service tricked us bush clinton,neutral,0,0,1
67dd184564,looks good,positive,1,0,0
5c50f92c28,leaving work 25 minutes go broompark see new flats lunch mandy dad,neutral,0,0,1
fed99fb408,excited fo,positive,1,0,0
f4323b0d0e,welcome 10000th follower late ca time stayed meet,neutral,0,0,1
54dcf3943c,try go tell everyone goes montreal check even people live,neutral,0,0,1
0c33325855,wanna go,positive,1,0,0
723e475838,slacking,negative,0,1,0
e0fe9e38a0,oh whoops bad,negative,0,1,0
f7743c41d7,love da sexy ladiez ya beautiful unique sexy smart dont let call u cuz ladies ya worth dat mean,positive,1,0,0
3692246f06,btw bot,neutral,0,0,1
39b49a7cf8,fun,positive,1,0,0
a0ab3350c4,cant people nice,negative,0,1,0
8dda796062,cambie slightly event leave waiting feedback though ill keep u posted,neutral,0,0,1
a7771f84b0,relaxing,positive,1,0,0
fb393e469f,sad,negative,0,1,0
0fd86514ce,sad,negative,0,1,0
e5f1e13997,love,positive,1,0,0
ccc4b470d8,love,positive,1,0,0
b234dd22f5,ou deserve much bette,positive,1,0,0
67be80ddf6,miss,negative,0,1,0
246df0116d,cuz love dont make sad,neutral,0,0,1
add398ab57,basquashkon07ghostsengoku basaravalkyria chroniclesrequiemforthephantomedenoftheeast,neutral,0,0,1
e15ca06b7d,im sure some1 play im workin til midnight,neutral,0,0,1
196972d483,miss,negative,0,1,0
9121ad6c21,yay back home,neutral,0,0,1
a962fad818,plane yosemite forgot laptop home,neutral,0,0,1
14657acc93,wow serious hard time sleeping decongestant keeping wide awake wanna sleep,negative,0,1,0
fe64cd0bea,long hold wine without tipping,neutral,0,0,1
8ba7a1720e,way short stack sway sway sway sway baby song,neutral,0,0,1
4ac0d18d0b,miss,negative,0,1,0
2829f46bb1,car drove past house blasting celine dions coming back,neutral,0,0,1
366e385d04,wants see 2001 maniacs come post,neutral,0,0,1
6f64d970e6,woken mum work,neutral,0,0,1
9da315a645,gonna head bed work moncton see jill,neutral,0,0,1
46eb72104e,well,positive,1,0,0
7b96952a0c,didnt cry end sad see last episode er man good series,neutral,0,0,1
93d7a01f0c,yummy,positive,1,0,0
3d13b826a7,thx 3k capacity bought second,neutral,0,0,1
9be9e20392,congratulations,positive,1,0,0
bbd32bfc9d,g golden times,positive,1,0,0
3814fce9d6,make sure come back comment,neutral,0,0,1
de47ece87c,twitpic lol,neutral,0,0,1
3bd38e51d8,favorite drink without lol,neutral,0,0,1
a2adf8f673,planning road trip san diego detour vegas celebrate birthday bad 7 wks away want go,neutral,0,0,1
08d6bb7440,meet folks whilegonna b working weekend,neutral,0,0,1
8a7f47eaeb,hurt badly,negative,0,1,0
c0bdf1370c,sorta needs somehow forget e3 la practically ethics exam selfimposed revision time,neutral,0,0,1
5aa22cf450,yeah guess makes sad though becase disc scratched,negative,0,1,0
05a1304b53,wheres bus want go home,neutral,0,0,1
448c4cac65,would lovely alas cubs would gracious enough stop wrecking house soaking bones,negative,0,1,0
8e2805b232,alone,negative,0,1,0
6f2331ede5,happy,positive,1,0,0
92b75314ca,got back putting laundry got last well long clean dsaa09,neutral,0,0,1
3eb977ee27,traffic crawl,negative,0,1,0
39486161ca,saying thing yesterday droped 120 tweets smarted thing bussiness wise find real people,neutral,0,0,1
31c2d2d7a6,ill try put together list portfolio put together along little bio free time school stating,neutral,0,0,1
1a9c8b9756,proper dog barks much jumps fault strict enough,negative,0,1,0
798e4ce13d,bored,negative,0,1,0
4c7d1a3760,session almost,neutral,0,0,1
2d9eea5d51,cullen lol emmett wont dance,neutral,0,0,1
1375e54e9d,finally made dead space took half year,neutral,0,0,1
963a46c64b,sad,negative,0,1,0
a618df4c69,thanks,positive,1,0,0
d757623954,love,positive,1,0,0
bcca61e577,arent blue martini,neutral,0,0,1
cd051bbe44,nice outside,positive,1,0,0
127b127c19,trying stay awake anyone tips keep awake,neutral,0,0,1
ad7aa869b6,yeah bought tickets pearl jam august,neutral,0,0,1
d387ba5369,cant sleep morning come soon rest new day perfect day start new changes,neutral,0,0,1
67e807a999,watchin jonas,neutral,0,0,1
a0d15b9252,sick,negative,0,1,0
4863688a7f,x three first 2 weeks june,neutral,0,0,1
5df77b89f4,im little jealous,negative,0,1,0
ce5c7c3e37,yea means direct u whoever u send see u direct msg someone whos following u,neutral,0,0,1
daeab5ee8e,thinking,neutral,0,0,1
10795c008a,said vive le difference day,neutral,0,0,1
28e5cd7e7e,surgery wake,neutral,0,0,1
daf377702e,oh yeah laptop fixed shame internet still slow,neutral,0,0,1
baa0a17c15,thank,positive,1,0,0
c0db8835a5,fun,positive,1,0,0
30cd7e7f6b,saddo,negative,0,1,0
43c9e2ebbf,h fun,positive,1,0,0
a8dbe94316,im sorry,negative,0,1,0
99ee365e3b,apple also rotten,negative,0,1,0
4810d1a2ba,want,positive,1,0,0
c25e8996d0,jus spoke 2 lawyer blow trial 3to7,neutral,0,0,1
16ffd9f7b6,needed semi best friend go shoe shopping tonight alas nowhere found,neutral,0,0,1
d159186da4,cheese onion crisps best alice rosalie cullen,neutral,0,0,1
d8a431a00f,forgot,negative,0,1,0
26043f0e70,pleasure,positive,1,0,0
70e1ff4d39,glad,positive,1,0,0
7e81c111ec,bara closets adventure aggghhhh enough muak mcm baby gary ku sudah,neutral,0,0,1
8eb64ead0c,favorite,positive,1,0,0
0ccd318e21,miss best friend tickets see kiis fm,neutral,0,0,1
7db722da41,sitting awe,negative,0,1,0
49e393902d,still awakedoing assignments playing virtual farming,neutral,0,0,1
0ce39d1a36,work,neutral,0,0,1
703154cece,im also bad books,negative,0,1,0
e34df02607,exhausted,negative,0,1,0
68f10bd43a,guess youre responding dc thats case,neutral,0,0,1
3a228e58c4,thank,positive,1,0,0
6b26c88946,headache,negative,0,1,0
897b6126a0,chose wrong time year,negative,0,1,0
baa6d3b1b2,gooood,positive,1,0,0
7fb8342308,wanted say hello,neutral,0,0,1
b514fabc0b,wana num 1 fan sharsies,neutral,0,0,1
e5dc4778cc,yeah still waitin,neutral,0,0,1
3a70785fec,cna get em ã£â¯ã¢â¿ã¢â½17 ive got one ã£â¯ã¢â¿ã¢â½27 asus lappie,neutral,0,0,1
a19f1442bf,thanks,positive,1,0,0
2e306c8902,bored,negative,0,1,0
995f4ed2a2,thanks,positive,1,0,0
4ba0e88523,love,positive,1,0,0
d1fd6b9fcf,hate,negative,0,1,0
215c3572bc,stopped followin,neutral,0,0,1
a8bda007e6,mo williamssssss,neutral,0,0,1
de13e087cc,poked,negative,0,1,0
b4c1e1aa74,lol,positive,1,0,0
462e3473ca,thank much rex ff,positive,1,0,0
7e843d7249,work,negative,0,1,0
8be2e98a61,um mr deadly sir please follow twitter,neutral,0,0,1
4c5caae011,good movie night,positive,1,0,0
febc97f069,love blogs theyre funny,positive,1,0,0
fb150a1d7c,good topics,positive,1,0,0
e57e7a66bf,got big trouble,negative,0,1,0
7feba445e5,happy,positive,1,0,0
c527522d95,done hwgonna read bit pass got cool week look forward mayhem,neutral,0,0,1
8a297e9460,st ignor,negative,0,1,0
f222af0812,lol sweet year haha,positive,1,0,0
3583ac55d0,fantastic,positive,1,0,0
431ed00e5d,hey beautiful,positive,1,0,0
90ab5ad8d3,lazy sunday,neutral,0,0,1
2b39970cc5,really miss satan kitty,negative,0,1,0
b28d94ad46,gut feel says gonna boy ababa,neutral,0,0,1
2a565ec554,yup studying least im trying trying let stuff read enter brain permanently,neutral,0,0,1
5fa1606fcf,goodnight,positive,1,0,0
078f052480,still aint get,negative,0,1,0
da529a4086,knows going sort,positive,1,0,0
325d215858,lost keys mall took 45 mins find,negative,0,1,0
813bc0a84e,rice crispies morning brings back good memories,positive,1,0,0
a0d8a9b547,forgot,negative,0,1,0
cf6e571f56,miss bed,negative,0,1,0
b3d8c22fb6,finally watched last couple episodes office nbc theofficenbc understand gervais stopped 2 seasons,neutral,0,0,1
cc395894cc,horrible dream,negative,0,1,0
97799125b6,dont much problem,positive,1,0,0
e952febbbe,going barbeque maybe,neutral,0,0,1
f340792b01,fooled,neutral,0,0,1
5baaecb00c,lucky,positive,1,0,0
265b079af3,hurt,negative,0,1,0
266212df8b,ppl dont miss follow superstar sunday,neutral,0,0,1
02d9157c3e,parents got fd,negative,0,1,0
ca9dc64e0a,elementary,positive,1,0,0
e2074ef7e6,sad,negative,0,1,0
9afdbae4f5,pain,negative,0,1,0
06ed35d428,sitting outside cold ocean glass wine,positive,1,0,0
63f96005f5,got luck u guys beat la,positive,1,0,0
0dd0a9bacc,mis,negative,0,1,0
347c2e15ab,stupid sun,negative,0,1,0
cca6d31a25,wtf,negative,0,1,0
ee674166f8,happy mothers day every single mom love mommy,positive,1,0,0
6d9125c7c0,depressed,negative,0,1,0
7426cfc927,realized 30 followers hey guys,neutral,0,0,1
d7fd5b7cea,worry,positive,1,0,0
f2c7ffe667,twitter trippin right pic,neutral,0,0,1
0b1abd00c2,weather perfect,positive,1,0,0
f70b62802b,im tired,negative,0,1,0
d2338d3081,created monster bwahaha oh got baby home safe sound,positive,1,0,0
67f2f85bf1,going disgraced life dont make next year perfectionist sucks good luckkkk,negative,0,1,0
32610d3676,goin work,neutral,0,0,1
786cd7166a,logos nope computer right need power supply im useing old office machine,neutral,0,0,1
12bc6d87cd,going fun night,positive,1,0,0
a54b90ed0a,piece,negative,0,1,0
577471b115,two hours wait tire get repaired,neutral,0,0,1
71af66295a,real geek talk,positive,1,0,0
4015996115,aww sad,negative,0,1,0
9453252016,hard tell think im right hope,neutral,0,0,1
7dd0e2f478,tired,negative,0,1,0
dc5138f91d,whats wrong ski slopes mk theyve got coffee shops well yknow,neutral,0,0,1
8e762fc337,love cheesey ones cool orignal ones,positive,1,0,0
b431a44c03,arts coffee cake,neutral,0,0,1
c22e3abfca,thanks,positive,1,0,0
203a5f037e,btw song youll always find ur way back home hannah montana,neutral,0,0,1
c2b525f0a2,safely say wont euro winner week,neutral,0,0,1
98d18c0450,keep updating,neutral,0,0,1
85537b6837,right wave,neutral,0,0,1
288e4a714d,realized today last day see best friend tanner im goin miss much,neutral,0,0,1
6620307446,happy,positive,1,0,0
d35c9879dd,hurtling,negative,0,1,0
ec54adf4e2,stay play,neutral,0,0,1
a1e6b3b6db,theres food,negative,0,1,0
b516619c9b,nothing sitting see mrs p husband,neutral,0,0,1
ba71ec53d8,karma got hung lol im still big dawg though,neutral,0,0,1
b5c4912b8b,greenville drive games arent without baseball guy clown,negative,0,1,0
dc88696aea,stupid,negative,0,1,0
feee42ae31,headache,negative,0,1,0
8027499c43,absolutely love thanks,positive,1,0,0
2934592434,ihop bestiesminus one wheres dr work course,neutral,0,0,1
10dccecb22,crew cob tried hardest put great shows fans appreciate tell alexi get well soon mh,neutral,0,0,1
5f79c55d0f,much fun,positive,1,0,0
a470a8476f,dont leave forever well miss much,negative,0,1,0
5374f37f71,eating meeting time sigh well well want start work wait move new house,neutral,0,0,1
820c520149,wonder mnet show,neutral,0,0,1
5963cc7a4e,hope filming going well im new whole twilight phenomenon couldnt picked better vampire,neutral,0,0,1
0421432f94,hott tuuneee,neutral,0,0,1
0217e3d052,oh hi terri good good gossip,positive,1,0,0
3b2eee645a,broke,negative,0,1,0
65022fba9c,drank sugar milk coffee coffee brain,neutral,0,0,1
9d525955a6,im weekend expecting way hot,neutral,0,0,1
33e19d25f3,good,positive,1,0,0
b3dc5ec553,got early ton im headed cherokee park run walk,neutral,0,0,1
e6ce5c4ef7,actually managed purchase anything ovi store yet constant server error check,neutral,0,0,1
c5a47367cc,come join fun first pitch legends game may 16th 7 pm,neutral,0,0,1
5ed1b905f6,defeated,negative,0,1,0
325f5384f6,doesnt mcdonalds make pineapple pies,neutral,0,0,1
e3e889b440,rubbish,negative,0,1,0
c6c81deab0,welcome,neutral,0,0,1
f618558e66,fine,positive,1,0,0
04682e718c,really wants puppy,neutral,0,0,1
ae2f1ce7bd,raining,neutral,0,0,1
2dcb5d0ee4,winner,positive,1,0,0
51d164f24c,ok hubby really isnt going logging anytime soon,neutral,0,0,1
b7d5fbffca,first time,neutral,0,0,1
f63400d9fb,sleep jesse mccartney,neutral,0,0,1
dff846bf34,cant hide tweetie icon change,neutral,0,0,1
dff2c7ce5b,serenading,positive,1,0,0
b7c3e1798e,kill,negative,0,1,0
49a1e47abb,knew mom loved flowers loves rieger begonia hanging basket seemed perfect,positive,1,0,0
a0e30d54d4,happy,positive,1,0,0
793a4d5379,yep boonies gets look map transition gotta find place job,neutral,0,0,1
1411b89c12,arent coming montreal,neutral,0,0,1
ac326f2eb2,yeah,neutral,0,0,1
326f2265dc,learning school,neutral,0,0,1
5ca1ff6525,happy,positive,1,0,0
053fc34680,nd wouldnt miss world,positive,1,0,0
4407e6bde5,thank god,positive,1,0,0
e145f04c31,indeed,neutral,0,0,1
b75ec8d96f,anderson tweets awesome heat thats dencorub,neutral,0,0,1
53a33431b2,really like,positive,1,0,0
50f515d454,going london,neutral,0,0,1
3a070ecda1,name,positive,1,0,0
